size,items,sum,average
7,Ghostfire Wisp + Nine-Bite Snack Box x2 + Thud-Thud Hammer x4,1140839,162977.0
7,Ghostfire Wisp + Nine-Bite Snack Box x2 + Thud-Thud Hammer x3 + Wheelchair Model,1067998,152571.142857
7,Ghostfire Wisp + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2 + Wheelchair Model x2,995157,142165.285714
7,Ghostfire Wisp + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model x3,922316,131759.428571
7,Ghostfire Wisp + Nine-Bite Snack Box x2 + Wheelchair Model x4,849475,121353.571429
7,Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer x5,1000631,142947.285714
7,Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer x4 + Wheelchair Model,927790,132541.428571
7,Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer x3 + Wheelchair Model x2,854949,122135.571429
7,Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model x3,782108,111729.714286
7,Ghostfire Wisp + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x4,709267,101323.857143
7,Ghostfire Wisp + Nine-Bite Snack Box + Wheelchair Model x5,636426,90918.0
7,Ghostfire Wisp + Thud-Thud Hammer x6,860423,122917.571429
7,Ghostfire Wisp + Thud-Thud Hammer x5 + Wheelchair Model,787582,112511.714286
7,Ghostfire Wisp + Thud-Thud Hammer x4 + Wheelchair Model x2,714741,102105.857143
7,Ghostfire Wisp + Thud-Thud Hammer x3 + Wheelchair Model x3,641900,91700.0
7,Ghostfire Wisp + Thud-Thud Hammer x2 + Wheelchair Model x4,569059,81294.142857
7,Ghostfire Wisp + Thud-Thud Hammer + Wheelchair Model x5,496218,70888.285714
7,Ghostfire Wisp + Wheelchair Model x6,423377,60482.428571
7,Lost Armor x7,25382,3626.0
7,Lost Armor x6 + New Flavor Out Now!,24501,3500.142857
7,Lost Armor x6 + Nine-Bite Snack Box,261964,37423.428571
7,Lost Armor x6 + Thud-Thud Hammer,121756,17393.714286
7,Lost Armor x6 + Wheelchair Model,48915,6987.857143
7,Lost Armor x5 + New Flavor Out Now! x2,23620,3374.285714
7,Lost Armor x5 + New Flavor Out Now! + Nine-Bite Snack Box,261083,37297.571429
7,Lost Armor x5 + New Flavor Out Now! + Thud-Thud Hammer,120875,17267.857143
7,Lost Armor x5 + New Flavor Out Now! + Wheelchair Model,48034,6862.0
7,Lost Armor x5 + Nine-Bite Snack Box x2,498546,71220.857143
7,Lost Armor x5 + Nine-Bite Snack Box + Thud-Thud Hammer,358338,51191.142857
7,Lost Armor x5 + Nine-Bite Snack Box + Wheelchair Model,285497,40785.285714
7,Lost Armor x5 + Thud-Thud Hammer x2,218130,31161.428571
7,Lost Armor x5 + Thud-Thud Hammer + Wheelchair Model,145289,20755.571429
7,Lost Armor x5 + Wheelchair Model x2,72448,10349.714286
7,Lost Armor x4 + New Flavor Out Now! x3,22739,3248.428571
7,Lost Armor x4 + New Flavor Out Now! x2 + Nine-Bite Snack Box,260202,37171.714286
7,Lost Armor x4 + New Flavor Out Now! x2 + Thud-Thud Hammer,119994,17142.0
7,Lost Armor x4 + New Flavor Out Now! x2 + Wheelchair Model,47153,6736.142857
7,Lost Armor x4 + New Flavor Out Now! + Nine-Bite Snack Box x2,497665,71095.0
7,Lost Armor x4 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer,357457,51065.285714
7,Lost Armor x4 + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model,284616,40659.428571
7,Lost Armor x4 + New Flavor Out Now! + Thud-Thud Hammer x2,217249,31035.571429
7,Lost Armor x4 + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model,144408,20629.714286
7,Lost Armor x4 + New Flavor Out Now! + Wheelchair Model x2,71567,10223.857143
7,Lost Armor x4 + Nine-Bite Snack Box x3,735128,105018.285714
7,Lost Armor x4 + Nine-Bite Snack Box x2 + Thud-Thud Hammer,594920,84988.571429
7,Lost Armor x4 + Nine-Bite Snack Box x2 + Wheelchair Model,522079,74582.714286
7,Lost Armor x4 + Nine-Bite Snack Box + Thud-Thud Hammer x2,454712,64958.857143
7,Lost Armor x4 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,381871,54553.0
7,Lost Armor x4 + Nine-Bite Snack Box + Wheelchair Model x2,309030,44147.142857
7,Lost Armor x4 + Thud-Thud Hammer x3,314504,44929.142857
7,Lost Armor x4 + Thud-Thud Hammer x2 + Wheelchair Model,241663,34523.285714
7,Lost Armor x4 + Thud-Thud Hammer + Wheelchair Model x2,168822,24117.428571
7,Lost Armor x4 + Wheelchair Model x3,95981,13711.571429
7,Lost Armor x3 + New Flavor Out Now! x4,21858,3122.571429
7,Lost Armor x3 + New Flavor Out Now! x3 + Nine-Bite Snack Box,259321,37045.857143
7,Lost Armor x3 + New Flavor Out Now! x3 + Thud-Thud Hammer,119113,17016.142857
7,Lost Armor x3 + New Flavor Out Now! x3 + Wheelchair Model,46272,6610.285714
7,Lost Armor x3 + New Flavor Out Now! x2 + Nine-Bite Snack Box x2,496784,70969.142857
7,Lost Armor x3 + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer,356576,50939.428571
7,Lost Armor x3 + New Flavor Out Now! x2 + Nine-Bite Snack Box + Wheelchair Model,283735,40533.571429
7,Lost Armor x3 + New Flavor Out Now! x2 + Thud-Thud Hammer x2,216368,30909.714286
7,Lost Armor x3 + New Flavor Out Now! x2 + Thud-Thud Hammer + Wheelchair Model,143527,20503.857143
7,Lost Armor x3 + New Flavor Out Now! x2 + Wheelchair Model x2,70686,10098.0
7,Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box x3,734247,104892.428571
7,Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer,594039,84862.714286
7,Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Wheelchair Model,521198,74456.857143
7,Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x2,453831,64833.0
7,Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,380990,54427.142857
7,Lost Armor x3 + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model x2,308149,44021.285714
7,Lost Armor x3 + New Flavor Out Now! + Thud-Thud Hammer x3,313623,44803.285714
7,Lost Armor x3 + New Flavor Out Now! + Thud-Thud Hammer x2 + Wheelchair Model,240782,34397.428571
7,Lost Armor x3 + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model x2,167941,23991.571429
7,Lost Armor x3 + New Flavor Out Now! + Wheelchair Model x3,95100,13585.714286
7,Lost Armor x3 + Nine-Bite Snack Box x4,971710,138815.714286
7,Lost Armor x3 + Nine-Bite Snack Box x3 + Thud-Thud Hammer,831502,118786.0
7,Lost Armor x3 + Nine-Bite Snack Box x3 + Wheelchair Model,758661,108380.142857
7,Lost Armor x3 + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2,691294,98756.285714
7,Lost Armor x3 + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model,618453,88350.428571
7,Lost Armor x3 + Nine-Bite Snack Box x2 + Wheelchair Model x2,545612,77944.571429
7,Lost Armor x3 + Nine-Bite Snack Box + Thud-Thud Hammer x3,551086,78726.571429
7,Lost Armor x3 + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model,478245,68320.714286
7,Lost Armor x3 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x2,405404,57914.857143
7,Lost Armor x3 + Nine-Bite Snack Box + Wheelchair Model x3,332563,47509.0
7,Lost Armor x3 + Thud-Thud Hammer x4,410878,58696.857143
7,Lost Armor x3 + Thud-Thud Hammer x3 + Wheelchair Model,338037,48291.0
7,Lost Armor x3 + Thud-Thud Hammer x2 + Wheelchair Model x2,265196,37885.142857
7,Lost Armor x3 + Thud-Thud Hammer + Wheelchair Model x3,192355,27479.285714
7,Lost Armor x3 + Wheelchair Model x4,119514,17073.428571
7,Lost Armor x2 + New Flavor Out Now! x5,20977,2996.714286
7,Lost Armor x2 + New Flavor Out Now! x4 + Nine-Bite Snack Box,258440,36920.0
7,Lost Armor x2 + New Flavor Out Now! x4 + Thud-Thud Hammer,118232,16890.285714
7,Lost Armor x2 + New Flavor Out Now! x4 + Wheelchair Model,45391,6484.428571
7,Lost Armor x2 + New Flavor Out Now! x3 + Nine-Bite Snack Box x2,495903,70843.285714
7,Lost Armor x2 + New Flavor Out Now! x3 + Nine-Bite Snack Box + Thud-Thud Hammer,355695,50813.571429
7,Lost Armor x2 + New Flavor Out Now! x3 + Nine-Bite Snack Box + Wheelchair Model,282854,40407.714286
7,Lost Armor x2 + New Flavor Out Now! x3 + Thud-Thud Hammer x2,215487,30783.857143
7,Lost Armor x2 + New Flavor Out Now! x3 + Thud-Thud Hammer + Wheelchair Model,142646,20378.0
7,Lost Armor x2 + New Flavor Out Now! x3 + Wheelchair Model x2,69805,9972.142857
7,Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box x3,733366,104766.571429
7,Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer,593158,84736.857143
7,Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box x2 + Wheelchair Model,520317,74331.0
7,Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer x2,452950,64707.142857
7,Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,380109,54301.285714
7,Lost Armor x2 + New Flavor Out Now! x2 + Nine-Bite Snack Box + Wheelchair Model x2,307268,43895.428571
7,Lost Armor x2 + New Flavor Out Now! x2 + Thud-Thud Hammer x3,312742,44677.428571
7,Lost Armor x2 + New Flavor Out Now! x2 + Thud-Thud Hammer x2 + Wheelchair Model,239901,34271.571429
7,Lost Armor x2 + New Flavor Out Now! x2 + Thud-Thud Hammer + Wheelchair Model x2,167060,23865.714286
7,Lost Armor x2 + New Flavor Out Now! x2 + Wheelchair Model x3,94219,13459.857143
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x4,970829,138689.857143
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x3 + Thud-Thud Hammer,830621,118660.142857
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x3 + Wheelchair Model,757780,108254.285714
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2,690413,98630.428571
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model,617572,88224.571429
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box x2 + Wheelchair Model x2,544731,77818.714286
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x3,550205,78600.714286
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model,477364,68194.857143
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x2,404523,57789.0
7,Lost Armor x2 + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model x3,331682,47383.142857
7,Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer x4,409997,58571.0
7,Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer x3 + Wheelchair Model,337156,48165.142857
7,Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer x2 + Wheelchair Model x2,264315,37759.285714
7,Lost Armor x2 + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model x3,191474,27353.428571
7,Lost Armor x2 + New Flavor Out Now! + Wheelchair Model x4,118633,16947.571429
7,Lost Armor x2 + Nine-Bite Snack Box x5,1208292,172613.142857
7,Lost Armor x2 + Nine-Bite Snack Box x4 + Thud-Thud Hammer,1068084,152583.428571
7,Lost Armor x2 + Nine-Bite Snack Box x4 + Wheelchair Model,995243,142177.571429
7,Lost Armor x2 + Nine-Bite Snack Box x3 + Thud-Thud Hammer x2,927876,132553.714286
7,Lost Armor x2 + Nine-Bite Snack Box x3 + Thud-Thud Hammer + Wheelchair Model,855035,122147.857143
7,Lost Armor x2 + Nine-Bite Snack Box x3 + Wheelchair Model x2,782194,111742.0
7,Lost Armor x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer x3,787668,112524.0
7,Lost Armor x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2 + Wheelchair Model,714827,102118.142857
7,Lost Armor x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model x2,641986,91712.285714
7,Lost Armor x2 + Nine-Bite Snack Box x2 + Wheelchair Model x3,569145,81306.428571
7,Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer x4,647460,92494.285714
7,Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer x3 + Wheelchair Model,574619,82088.428571
7,Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model x2,501778,71682.571429
7,Lost Armor x2 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x3,428937,61276.714286
7,Lost Armor x2 + Nine-Bite Snack Box + Wheelchair Model x4,356096,50870.857143
7,Lost Armor x2 + Thud-Thud Hammer x5,507252,72464.571429
7,Lost Armor x2 + Thud-Thud Hammer x4 + Wheelchair Model,434411,62058.714286
7,Lost Armor x2 + Thud-Thud Hammer x3 + Wheelchair Model x2,361570,51652.857143
7,Lost Armor x2 + Thud-Thud Hammer x2 + Wheelchair Model x3,288729,41247.0
7,Lost Armor x2 + Thud-Thud Hammer + Wheelchair Model x4,215888,30841.142857
7,Lost Armor x2 + Wheelchair Model x5,143047,20435.285714
7,Lost Armor + New Flavor Out Now! x6,20096,2870.857143
7,Lost Armor + New Flavor Out Now! x5 + Nine-Bite Snack Box,257559,36794.142857
7,Lost Armor + New Flavor Out Now! x5 + Thud-Thud Hammer,117351,16764.428571
7,Lost Armor + New Flavor Out Now! x5 + Wheelchair Model,44510,6358.571429
7,Lost Armor + New Flavor Out Now! x4 + Nine-Bite Snack Box x2,495022,70717.428571
7,Lost Armor + New Flavor Out Now! x4 + Nine-Bite Snack Box + Thud-Thud Hammer,354814,50687.714286
7,Lost Armor + New Flavor Out Now! x4 + Nine-Bite Snack Box + Wheelchair Model,281973,40281.857143
7,Lost Armor + New Flavor Out Now! x4 + Thud-Thud Hammer x2,214606,30658.0
7,Lost Armor + New Flavor Out Now! x4 + Thud-Thud Hammer + Wheelchair Model,141765,20252.142857
7,Lost Armor + New Flavor Out Now! x4 + Wheelchair Model x2,68924,9846.285714
7,Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box x3,732485,104640.714286
7,Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box x2 + Thud-Thud Hammer,592277,84611.0
7,Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box x2 + Wheelchair Model,519436,74205.142857
7,Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box + Thud-Thud Hammer x2,452069,64581.285714
7,Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,379228,54175.428571
7,Lost Armor + New Flavor Out Now! x3 + Nine-Bite Snack Box + Wheelchair Model x2,306387,43769.571429
7,Lost Armor + New Flavor Out Now! x3 + Thud-Thud Hammer x3,311861,44551.571429
7,Lost Armor + New Flavor Out Now! x3 + Thud-Thud Hammer x2 + Wheelchair Model,239020,34145.714286
7,Lost Armor + New Flavor Out Now! x3 + Thud-Thud Hammer + Wheelchair Model x2,166179,23739.857143
7,Lost Armor + New Flavor Out Now! x3 + Wheelchair Model x3,93338,13334.0
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x4,969948,138564.0
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x3 + Thud-Thud Hammer,829740,118534.285714
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x3 + Wheelchair Model,756899,108128.428571
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2,689532,98504.571429
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model,616691,88098.714286
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box x2 + Wheelchair Model x2,543850,77692.857143
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer x3,549324,78474.857143
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model,476483,68069.0
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x2,403642,57663.142857
7,Lost Armor + New Flavor Out Now! x2 + Nine-Bite Snack Box + Wheelchair Model x3,330801,47257.285714
7,Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer x4,409116,58445.142857
7,Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer x3 + Wheelchair Model,336275,48039.285714
7,Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer x2 + Wheelchair Model x2,263434,37633.428571
7,Lost Armor + New Flavor Out Now! x2 + Thud-Thud Hammer + Wheelchair Model x3,190593,27227.571429
7,Lost Armor + New Flavor Out Now! x2 + Wheelchair Model x4,117752,16821.714286
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x5,1207411,172487.285714
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x4 + Thud-Thud Hammer,1067203,152457.571429
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x4 + Wheelchair Model,994362,142051.714286
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x3 + Thud-Thud Hammer x2,926995,132427.857143
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x3 + Thud-Thud Hammer + Wheelchair Model,854154,122022.0
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x3 + Wheelchair Model x2,781313,111616.142857
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer x3,786787,112398.142857
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2 + Wheelchair Model,713946,101992.285714
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model x2,641105,91586.428571
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box x2 + Wheelchair Model x3,568264,81180.571429
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x4,646579,92368.428571
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x3 + Wheelchair Model,573738,81962.571429
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model x2,500897,71556.714286
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x3,428056,61150.857143
7,Lost Armor + New Flavor Out Now! + Nine-Bite Snack Box + Wheelchair Model x4,355215,50745.0
7,Lost Armor + New Flavor Out Now! + Thud-Thud Hammer x5,506371,72338.714286
7,Lost Armor + New Flavor Out Now! + Thud-Thud Hammer x4 + Wheelchair Model,433530,61932.857143
7,Lost Armor + New Flavor Out Now! + Thud-Thud Hammer x3 + Wheelchair Model x2,360689,51527.0
7,Lost Armor + New Flavor Out Now! + Thud-Thud Hammer x2 + Wheelchair Model x3,287848,41121.142857
7,Lost Armor + New Flavor Out Now! + Thud-Thud Hammer + Wheelchair Model x4,215007,30715.285714
7,Lost Armor + New Flavor Out Now! + Wheelchair Model x5,142166,20309.428571
7,Lost Armor + Nine-Bite Snack Box x6,1444874,206410.571429
7,Lost Armor + Nine-Bite Snack Box x5 + Thud-Thud Hammer,1304666,186380.857143
7,Lost Armor + Nine-Bite Snack Box x5 + Wheelchair Model,1231825,175975.0
7,Lost Armor + Nine-Bite Snack Box x4 + Thud-Thud Hammer x2,1164458,166351.142857
7,Lost Armor + Nine-Bite Snack Box x4 + Thud-Thud Hammer + Wheelchair Model,1091617,155945.285714
7,Lost Armor + Nine-Bite Snack Box x4 + Wheelchair Model x2,1018776,145539.428571
7,Lost Armor + Nine-Bite Snack Box x3 + Thud-Thud Hammer x3,1024250,146321.428571
7,Lost Armor + Nine-Bite Snack Box x3 + Thud-Thud Hammer x2 + Wheelchair Model,951409,135915.571429
7,Lost Armor + Nine-Bite Snack Box x3 + Thud-Thud Hammer + Wheelchair Model x2,878568,125509.714286
7,Lost Armor + Nine-Bite Snack Box x3 + Wheelchair Model x3,805727,115103.857143
7,Lost Armor + Nine-Bite Snack Box x2 + Thud-Thud Hammer x4,884042,126291.714286
7,Lost Armor + Nine-Bite Snack Box x2 + Thud-Thud Hammer x3 + Wheelchair Model,811201,115885.857143
7,Lost Armor + Nine-Bite Snack Box x2 + Thud-Thud Hammer x2 + Wheelchair Model x2,738360,105480.0
7,Lost Armor + Nine-Bite Snack Box x2 + Thud-Thud Hammer + Wheelchair Model x3,665519,95074.142857
7,Lost Armor + Nine-Bite Snack Box x2 + Wheelchair Model x4,592678,84668.285714
7,Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer x5,743834,106262.0
7,Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer x4 + Wheelchair Model,670993,95856.142857
7,Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer x3 + Wheelchair Model x2,598152,85450.285714
7,Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer x2 + Wheelchair Model x3,525311,75044.428571
7,Lost Armor + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model x4,452470,64638.571429
7,Lost Armor + Nine-Bite Snack Box + Wheelchair Model x5,379629,54232.714286
7,Lost Armor + Thud-Thud Hammer x6,603626,86232.285714
7,Lost Armor + Thud-Thud Hammer x5 + Wheelchair Model,530785,75826.428571
7,Lost Armor + Thud-Thud Hammer x4 + Wheelchair Model x2,457944,65420.571429
7,Lost Armor + Thud-Thud Hammer x3 + Wheelchair Model x3,385103,55014.714286
7,Lost Armor + Thud-Thud Hammer x2 + Wheelchair Model x4,312262,44608.857143
7,Lost Armor + Thud-Thud Hammer + Wheelchair Model x5,239421,34203.0
7,Lost Armor + Wheelchair Model x6,166580,23797.142857
7,New Flavor Out Now! x7,19215,2745.0
7,New Flavor Out Now! x6 + Nine-Bite Snack Box,256678,36668.285714
7,New Flavor Out Now! x6 + Thud-Thud Hammer,116470,16638.571429
7,New Flavor Out Now! x6 + Wheelchair Model,43629,6232.714286
7,New Flavor Out Now! x5 + Nine-Bite Snack Box x2,494141,70591.571429
7,New Flavor Out Now! x5 + Nine-Bite Snack Box + Thud-Thud Hammer,353933,50561.857143
7,New Flavor Out Now! x5 + Nine-Bite Snack Box + Wheelchair Model,281092,40156.0
7,New Flavor Out Now! x5 + Thud-Thud Hammer x2,213725,30532.142857
7,New Flavor Out Now! x5 + Thud-Thud Hammer + Wheelchair Model,140884,20126.285714
7,New Flavor Out Now! x5 + Wheelchair Model x2,68043,9720.428571
7,New Flavor Out Now! x4 + Nine-Bite Snack Box x3,731604,104514.857143
7,New Flavor Out Now! x4 + Nine-Bite Snack Box x2 + Thud-Thud Hammer,591396,84485.142857
7,New Flavor Out Now! x4 + Nine-Bite Snack Box x2 + Wheelchair Model,518555,74079.285714
7,New Flavor Out Now! x4 + Nine-Bite Snack Box + Thud-Thud Hammer x2,451188,64455.428571
7,New Flavor Out Now! x4 + Nine-Bite Snack Box + Thud-Thud Hammer + Wheelchair Model,378347,54049.571429
7,New Flavor Out Now! x4 + Nine-Bite Snack Box + Wheelchair Model x2,305506,43643.714286
